Title,Note,URL,Comment
ホテルかずさや,Ansel stay 17th Jan 2024,https://www.google.com/maps/place/%E3%83%9B%E3%83%86%E3%83%AB%E3%81%8B%E3%81%9A%E3%81%95%E3%82%84/data=!4m2!3m1!1s0x60188eaacec6ad17:0xfc7ebeaf26be0ef0,
Nata de Cristiano,,https://www.google.com/maps/place/Nata+de+Cristiano/data=!4m2!3m1!1s0x60188cb2d4849701:0x6ef95e34fbd45b7e,
MIYASHITA PARK,,https://www.google.com/maps/place/MIYASHITA+PARK/data=!4m2!3m1!1s0x60188de622941551:0x5400fedc2467d9be,
Adhiwangsa Bali,"Christa house 
",https://www.google.com/maps/place/Adhiwangsa+Bali/data=!4m2!3m1!1s0x2dd241d250a9f913:0x9a5b2637ce8f9ec2,
西門町夜市,,https://www.google.com/maps/place/%E8%A5%BF%E9%96%80%E7%94%BA%E5%A4%9C%E5%B8%82/data=!4m2!3m1!1s0x3442a90970cf4007:0x95aa06583d52d4c0,
阜杭豆漿（フーハン・ドゥジャン）,,https://www.google.com/maps/place/%E9%98%9C%E6%9D%AD%E8%B1%86%E6%BC%BF%EF%BC%88%E3%83%95%E3%83%BC%E3%83%8F%E3%83%B3%E3%83%BB%E3%83%89%E3%82%A5%E3%82%B8%E3%83%A3%E3%83%B3%EF%BC%89/data=!4m2!3m1!1s0x3442a97065a9fe7d:0x9f8ad0b871ef2d1e,
日月潭,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%88%E6%BD%AD/data=!4m2!3m1!1s0x3468d5e076ee0005:0xec17a6fd5312a528,
逸茶酒室Golden bar,Alcoholic tea cocktails,https://www.google.com/maps/place/%E9%80%B8%E8%8C%B6%E9%85%92%E5%AE%A4Golden+bar/data=!4m2!3m1!1s0x345d451440b0a215:0x485f840f085af656,
COMEBUY_台北松山饒河店,,https://www.google.com/maps/place/COMEBUY_%E5%8F%B0%E5%8C%97%E6%9D%BE%E5%B1%B1%E9%A5%92%E6%B2%B3%E5%BA%97/data=!4m2!3m1!1s0x3442abd459705b3f:0xc6cf861fa76d8967,
WAVE CLUB Taipei,,https://www.google.com/maps/place/WAVE+CLUB+Taipei/data=!4m2!3m1!1s0x3442abb0c85fbaa5:0x466c4b3ca2928143,
"No. 135, Chengdu Rd, Wanhua District",,"https://www.google.com/maps/place/No.+135,+Chengdu+Rd,+Wanhua+District/data=!4m2!3m1!1s0x3442a908886dc6d1:0xffe7a3d5fffd2151",
Putien,"Bee hoon (8) good, soup bussin ",https://www.google.com/maps/place/Putien/data=!4m2!3m1!1s0x3403e3d148c0a123:0xde31e145b186a6a8,
Mon Kee Cafe (Tsim Sha Tsui),"Egg prawn rice and stuff
",https://www.google.com/maps/place/Mon+Kee+Cafe+(Tsim+Sha+Tsui)/data=!4m2!3m1!1s0x3404005c7643c4fd:0xb00d30587435103e,
Hing Kee,,https://www.google.com/maps/place/Hing+Kee/data=!4m2!3m1!1s0x340400c05733e8f3:0x6bd784ed56b0a43e,
Australia Dairy Company,Hong kong tea cafe,https://www.google.com/maps/place/Australia+Dairy+Company/data=!4m2!3m1!1s0x34040102f2c91d81:0xfa546f3e6b987fcf,
昂坪,,https://www.google.com/maps/place/%E6%98%82%E5%9D%AA/data=!4m2!3m1!1s0x340158f5e694137b:0xcbf0258e73c3d1b3,
Sim City,,https://www.google.com/maps/place/Sim+City/data=!4m2!3m1!1s0x3404017228348e03:0x99ecbca99b1af45a,
Kai Kai Dessert,,https://www.google.com/maps/place/Kai+Kai+Dessert/data=!4m2!3m1!1s0x13ff465cfe3b1415:0xeed851ac7ed49514,
ファーン フォレスト カフェ,,https://www.google.com/maps/place/%E3%83%95%E3%82%A1%E3%83%BC%E3%83%B3+%E3%83%95%E3%82%A9%E3%83%AC%E3%82%B9%E3%83%88+%E3%82%AB%E3%83%95%E3%82%A7/data=!4m2!3m1!1s0x30da3a9a8f0d12db:0xdb8ed6b75be964bc,
チンチャイ マーケット,,https://www.google.com/maps/place/%E3%83%81%E3%83%B3%E3%83%81%E3%83%A3%E3%82%A4+%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%83%E3%83%88/data=!4m2!3m1!1s0x30da3ac0cb5efccd:0x9fbfb1d2cc918b06,
ข้าวผัดกระทะร้อน by Finmargg,,https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%99+by+Finmargg/data=!4m2!3m1!1s0x30da3a9aff63339d:0x6126809dbc07e93,
チャーン・プアク門ナイトマーケット,Good night market food,https://www.google.com/maps/place/%E3%83%81%E3%83%A3%E3%83%BC%E3%83%B3%E3%83%BB%E3%83%97%E3%82%A2%E3%82%AF%E9%96%80%E3%83%8A%E3%82%A4%E3%83%88%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%83%E3%83%88/data=!4m2!3m1!1s0x30da3a9129fc858d:0x6fc6d33ee0ea5b19,
Kew Mae Pan nature trail กิ่วแม่ปาน,Hiking trail,https://www.google.com/maps/place/Kew+Mae+Pan+nature+trail+%E0%B8%81%E0%B8%B4%E0%B9%88%E0%B8%A7%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9B%E0%B8%B2%E0%B8%99/data=!4m2!3m1!1s0x30db0082cda59599:0x63f1dbb6ea3be195,
ドイ・ インタノン山 ดอยอินทนนท์,,https://www.google.com/maps/place/%E3%83%89%E3%82%A4%E3%83%BB+%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%8E%E3%83%B3%E5%B1%B1+%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%99%E0%B8%99%E0%B8%97%E0%B9%8C/data=!4m2!3m1!1s0x30dbaa9c1c7fd96b:0xf3f01fb3a96c7054,
บุญปาก THAI DESSERT & TEA,,https://www.google.com/maps/place/%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%9B%E0%B8%B2%E0%B8%81+THAI+DESSERT+%26+TEA/data=!4m2!3m1!1s0x30da3be57c04a281:0xf300f8fe29ac659c,
テープタリン 病院,,https://www.google.com/maps/place/%E3%83%86%E3%83%BC%E3%83%97%E3%82%BF%E3%83%AA%E3%83%B3+%E7%97%85%E9%99%A2/data=!4m2!3m1!1s0x30e29fa0dcd36b41:0x3dbf1e470699a61c,
つるとんたん UDON NOODLE Brasserie 渋谷店,Udon place went with kdn,https://www.google.com/maps/place/%E3%81%A4%E3%82%8B%E3%81%A8%E3%82%93%E3%81%9F%E3%82%93+UDON+NOODLE+Brasserie+%E6%B8%8B%E8%B0%B7%E5%BA%97/data=!4m2!3m1!1s0x60188b44d531eff9:0xac3addc3db136584,
18 Sukhumvit 7 Alley,,https://www.google.com/maps/place/18+Sukhumvit+7+Alley/data=!4m2!3m1!1s0x30e29ee638054145:0x2d4926308b6ff8bb,
De Charme Hotel Chiang Mai,,https://www.google.com/maps/place/De+Charme+Hotel+Chiang+Mai/data=!4m2!3m1!1s0x30da3a9a57b730dd:0xc471f16faa1908b2,
403 Shanghai St,,https://www.google.com/maps/place/403+Shanghai+St/data=!4m2!3m1!1s0x340400c0b657e22d:0x851b942ebe59f37a,
牛かつもと村 渋谷分店,,https://www.google.com/maps/place/%E7%89%9B%E3%81%8B%E3%81%A4%E3%82%82%E3%81%A8%E6%9D%91+%E6%B8%8B%E8%B0%B7%E5%88%86%E5%BA%97/data=!4m2!3m1!1s0x60188b5978424ac1:0x52e9ab4fbb69301f,
牛かつ壱弐参,,https://www.google.com/maps/place/%E7%89%9B%E3%81%8B%E3%81%A4%E5%A3%B1%E5%BC%90%E5%8F%82/data=!4m2!3m1!1s0x60188c1e7c83bfcf:0x3feb4a27a6c467ec,
スーツケースなおします 渋谷駅前店,Suitcase repair,https://www.google.com/maps/place/%E3%82%B9%E3%83%BC%E3%83%84%E3%82%B1%E3%83%BC%E3%82%B9%E3%81%AA%E3%81%8A%E3%81%97%E3%81%BE%E3%81%99+%E6%B8%8B%E8%B0%B7%E9%A7%85%E5%89%8D%E5%BA%97/data=!4m2!3m1!1s0x60188f8de5c0db3b:0x29d452f7c050c4d,
アパホテル〈東新宿 歌舞伎町タワー〉,Winnie staying ,https://www.google.com/maps/place/%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E6%9D%B1%E6%96%B0%E5%AE%BF+%E6%AD%8C%E8%88%9E%E4%BC%8E%E7%94%BA%E3%82%BF%E3%83%AF%E3%83%BC%E3%80%89/data=!4m2!3m1!1s0x60188d2781f6696d:0xa2ce0884533c784a,
YAMAHA Ginza,"Rly cool place for musos
Has a nice Cafe at the bottom and a big piano",https://www.google.com/maps/place/YAMAHA+Ginza/data=!4m2!3m1!1s0x60188be62aa5add3:0x7e62d2423ac5fb43,
指定した地点,Host family,"https://www.google.com/maps/search/35.7322043,139.5745011",
マクドナルド 渋谷センター街店,The maccas we met that American in 2017,https://www.google.com/maps/place/%E3%83%9E%E3%82%AF%E3%83%89%E3%83%8A%E3%83%AB%E3%83%89+%E6%B8%8B%E8%B0%B7%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E8%A1%97%E5%BA%97/data=!4m2!3m1!1s0x60188ca9b1a24b79:0x25941a8d0195dda7,
Nishi-Eifuku Station,,https://www.google.com/maps/place/Nishi-Eifuku+Station/data=!4m2!3m1!1s0x6018f24f51e3f117:0xd7a95f4c3b785f76,
廻り目平キャンプ場,,https://www.google.com/maps/place/%E5%BB%BB%E3%82%8A%E7%9B%AE%E5%B9%B3%E3%82%AD%E3%83%A3%E3%83%B3%E3%83%97%E5%A0%B4/data=!4m2!3m1!1s0x601c1c9d569d6b9b:0xc5111da27b4601e3,
Gangchon Rail Park,,https://www.google.com/maps/place/Gangchon+Rail+Park/data=!4m2!3m1!1s0x3562e5d2c8b6b1f1:0xad30b4a888b31cea,
香港飲茶 星街,,https://www.google.com/maps/place/%E9%A6%99%E6%B8%AF%E9%A3%B2%E8%8C%B6+%E6%98%9F%E8%A1%97/data=!4m2!3m1!1s0x600109c2fc46706f:0x325973245fd0534b,
Enoshima Aussichtsplatform,,https://www.google.com/maps/place/Enoshima+Aussichtsplatform/data=!4m2!3m1!1s0x60184f287be7e9f9:0x4c3c7f305e2e0763,
Arakurayama Sengen Park,,https://www.google.com/maps/place/Arakurayama+Sengen+Park/data=!4m2!3m1!1s0x6019674d1d58a8bb:0x8fee767dd147a07d,
Arashiyama Miffy Sakura Kitchen,,https://www.google.com/maps/place/Arashiyama+Miffy+Sakura+Kitchen/data=!4m2!3m1!1s0x6001095c147359f1:0x230fd057e68aacb0,
Yoshitoyo Arashiyama,,https://www.google.com/maps/place/Yoshitoyo+Arashiyama/data=!4m2!3m1!1s0x6001a9ffdc6945d3:0x71bf72933a49a968,
Kyoto Yaoichi Honkan,,https://www.google.com/maps/place/Kyoto+Yaoichi+Honkan/data=!4m2!3m1!1s0x6001089aa8d967d9:0x7c7cc93018238043,
21時にアイス 京都河原町店,,https://www.google.com/maps/place/21%E6%99%82%E3%81%AB%E3%82%A2%E3%82%A4%E3%82%B9+%E4%BA%AC%E9%83%BD%E6%B2%B3%E5%8E%9F%E7%94%BA%E5%BA%97/data=!4m2!3m1!1s0x600109d79e7988ad:0x5bf2abe256dfa30c,
Gion,,https://www.google.com/maps/place/Gion/data=!4m2!3m1!1s0x600108c3c1c67b67:0xdcb04aa1398efb4,
FORO永福町,,https://www.google.com/maps/place/FORO%E6%B0%B8%E7%A6%8F%E7%94%BA/data=!4m2!3m1!1s0x6018f245434550a5:0x3c669ded26d5ea8a,
Oretachino-curry Ramen Koji Labo Osaka-namba,,https://www.google.com/maps/place/Oretachino-curry+Ramen+Koji+Labo+Osaka-namba/data=!4m2!3m1!1s0x6000e76bd72a31b9:0x83b9d8d114f5310d,
604-8136,,https://www.google.com/maps/place/604-8136/data=!4m2!3m1!1s0x60010885157f0913:0xab77434d1bef50d4,
グランシャーギ,,https://www.google.com/maps/place/%E3%82%B0%E3%83%A9%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%BC%E3%82%AE/data=!4m2!3m1!1s0x6000e73ee42e30cd:0xea1fb4f44159ad11,
Masahiko Ozumi Paris,,https://www.google.com/maps/place/Masahiko+Ozumi+Paris/data=!4m2!3m1!1s0x6000e7079ccb5147:0xddf78eca642b9e81,
Popular Sukiyaki Hokuto,,https://www.google.com/maps/place/Popular+Sukiyaki+Hokuto/data=!4m2!3m1!1s0x6000e78e88cf6963:0x13fe79ad645b20be,
Yuki Nihonbashi,,https://www.google.com/maps/place/Yuki+Nihonbashi/data=!4m2!3m1!1s0x6000e76836016cdb:0x116abeefb46d9759,
カディＳ,Hoshi airbnb with kev,https://www.google.com/maps/place/%E3%82%AB%E3%83%87%E3%82%A3%EF%BC%B3/data=!4m2!3m1!1s0x60188d269043d711:0x4d065c32749f04ec,
Nine Hours Akasaka,,https://www.google.com/maps/place/Nine+Hours+Akasaka/data=!4m2!3m1!1s0x60188c7f3b07bc55:0x511c568e57c0aae6,
31 Letsom Way,,https://www.google.com/maps/place/31+Letsom+Way/data=!4m2!3m1!1s0x2a32bddb470f7b91:0xd72470b4c2f9876e,
"35°43'55.8""N 139°34'28.2""E",,"https://www.google.com/maps/search/35.7321733,139.5745008",
Ichigo,,https://www.google.com/maps/place/Ichigo/data=!4m2!3m1!1s0x6ad65d69e4d7551f:0x368de144ed8d697b,
Django's,,https://www.google.com/maps/place/Django's/data=!4m2!3m1!1s0x2a32bba8e7c787df:0x9aafbc2b36547f68,
601 Little Lonsdale St,,https://www.google.com/maps/place/601+Little+Lonsdale+St/data=!4m2!3m1!1s0x6ad65d49325b4501:0x1197c75d0428f6f0,
Jinny&Co Fish & Chips,,https://www.google.com/maps/place/Jinny%26Co+Fish+%26+Chips/data=!4m2!3m1!1s0x2a32a3405c9c68e1:0xedc7878c54bcefa5,
森本彫金社,Main Tokyo airbnb,https://www.google.com/maps/place/%E6%A3%AE%E6%9C%AC%E5%BD%AB%E9%87%91%E7%A4%BE/data=!4m2!3m1!1s0x60188ea53ab2f63d:0x828e6ef1fd49b1c0,
Sapporo,,https://www.google.com/maps/place/Sapporo/data=!4m2!3m1!1s0x2a32bb8f523a1f9f:0xa78029f7cd3dff53,
Steak and Food Concepts,,https://www.google.com/maps/place/Steak+and+Food+Concepts/data=!4m2!3m1!1s0x2a32bd3758aad2af:0x4aa5353ecab6dc34,
Dropped pin,Teo,"https://www.google.com/maps/search/-31.9256954,115.8634539",
SeoMyeon Denbasta Central Hotel,,https://www.google.com/maps/place/SeoMyeon+Denbasta+Central+Hotel/data=!4m2!3m1!1s0x3568eb7190b54289:0x614cb8b85aeb0ad6,
하이커 그라운드,,https://www.google.com/maps/place/%ED%95%98%EC%9D%B4%EC%BB%A4+%EA%B7%B8%EB%9D%BC%EC%9A%B4%EB%93%9C/data=!4m2!3m1!1s0x357ca3dffd9210ff:0xdf75f7a1eb65ac82,
(주)바이오파머시,,https://www.google.com/maps/place/(%EC%A3%BC)%EB%B0%94%EC%9D%B4%EC%98%A4%ED%8C%8C%EB%A8%B8%EC%8B%9C/data=!4m2!3m1!1s0x357c98e82c66a75f:0x4195d3361057b9d3,
MELLOW COFFEE,,https://www.google.com/maps/place/MELLOW+COFFEE/data=!4m2!3m1!1s0x2a32a5e56ab0d833:0xad37450d72258f55,
금화실업,,https://www.google.com/maps/place/%EA%B8%88%ED%99%94%EC%8B%A4%EC%97%85/data=!4m2!3m1!1s0x357c98c2ead1a795:0x2a25ea15710a6442,
World cup buk-ro 2-gil,,https://www.google.com/maps/place/World+cup+buk-ro+2-gil/data=!4m2!3m1!1s0x357c98c2c1c52143:0x5bb6feceb319ec22,
Betty's Burgers,,https://www.google.com/maps/place/Betty's+Burgers/data=!4m2!3m1!1s0x2a32bb5400419483:0xdfff9e5b8c4b45da,
Hifumiya Udon Noodle House,,https://www.google.com/maps/place/Hifumiya+Udon+Noodle+House/data=!4m2!3m1!1s0x2a32bbee800ce467:0x3003927d9299e7c3,
Chop Chop BBQ,,https://www.google.com/maps/place/Chop+Chop+BBQ/data=!4m2!3m1!1s0x2a32bbf994bf4e6d:0x54cdb349177b59b8,
Wasabi Japanese Takeaway,,https://www.google.com/maps/place/Wasabi+Japanese+Takeaway/data=!4m2!3m1!1s0x2a32bb0c3088f8df:0x83a5478f3f4b3d3,
SOI 57,,https://www.google.com/maps/place/SOI+57/data=!4m2!3m1!1s0x2a32bb209ea0d105:0x993e6d34ca4384c3,
Zensaki Allendale,,https://www.google.com/maps/place/Zensaki+Allendale/data=!4m2!3m1!1s0x2a32bad600ac12cb:0x6acfe4b8352f7a1d,
Callover Cafe,,https://www.google.com/maps/place/Callover+Cafe/data=!4m2!3m1!1s0x2a32bad59b7c5a49:0x5a2416cc619d34d0,
Dropped pin,,"https://www.google.com/maps/search/-31.9528811,115.8535052",
Dropped pin,,"https://www.google.com/maps/search/-32.0482563,115.8496911",
13 Rowan Pl,,https://www.google.com/maps/place/13+Rowan+Pl/data=!4m2!3m1!1s0x2a2e5cabcb2c7949:0xb57ca7658c4a32a4,
Cafe Guilty Pleasure,,https://www.google.com/maps/place/Cafe+Guilty+Pleasure/data=!4m2!3m1!1s0x2a32bb1550217729:0x645bb1e461f61090,
Scarborough Reserve,,https://www.google.com/maps/place/Scarborough+Reserve/data=!4m2!3m1!1s0x2a32a92ae5358c1d:0x4a413e784ccc2451,
Typika,,https://www.google.com/maps/place/Typika/data=!4m2!3m1!1s0x2a32a4378ea1cc1f:0xfe40f08f4d848b47,
Delisio,,https://www.google.com/maps/place/Delisio/data=!4m2!3m1!1s0x2a32a516991f4395:0xcafc4797df90d151,
Pappagallo,,https://www.google.com/maps/place/Pappagallo/data=!4m2!3m1!1s0x2a32a54f4f9f143b:0x46228dc46f33fe90,
Thai Junction,,https://www.google.com/maps/place/Thai+Junction/data=!4m2!3m1!1s0x2a32bde1a8a0fcaf:0x7a484e4086d8e16,
Eggspot North Perth,,https://www.google.com/maps/place/Eggspot+North+Perth/data=!4m2!3m1!1s0x2a32bb3e1a2c778b:0xc6b500b8b6ee51ff,
Henry M's,,https://www.google.com/maps/place/Henry+M's/data=!4m2!3m1!1s0x2a32bcb8c2945a43:0x344028e51c78f6a5,
Gelato Messina Newtown,,https://www.google.com/maps/place/Gelato+Messina+Newtown/data=!4m2!3m1!1s0x6b12b033df9477e5:0x1a9f2b0917bf07c2,
Veriu Green Square,,https://www.google.com/maps/place/Veriu+Green+Square/data=!4m2!3m1!1s0x6b12b1c77760182f:0x4d1472f290ce7cc6,
Furaibo Izakaya Bar & Restaurant,,https://www.google.com/maps/place/Furaibo+Izakaya+Bar+%26+Restaurant/data=!4m2!3m1!1s0x2a32bbdaa56d4d0b:0x95746fea170ab0e8,
Eggspot Fremantle,,https://www.google.com/maps/place/Eggspot+Fremantle/data=!4m2!3m1!1s0x2a32a17188a88a81:0x49f18025af2042da,
Rottnest Express B Shed Ferry Terminal Fremantle,,https://www.google.com/maps/place/Rottnest+Express+B+Shed+Ferry+Terminal+Fremantle/data=!4m2!3m1!1s0x2a32a16e44ce292f:0x2609cc8240a6373e,
Wilson Parking,,https://www.google.com/maps/place/Wilson+Parking/data=!4m2!3m1!1s0x2a32bad4112b2695:0x69d3cfe0b44ea3e5,
Nobu,,https://www.google.com/maps/place/Nobu/data=!4m2!3m1!1s0x2a32bb0bdc3dbe47:0x44b5a52eae6813a1,
Goanna Gallery & Bush Cafe,,https://www.google.com/maps/place/Goanna+Gallery+%26+Bush+Cafe/data=!4m2!3m1!1s0x2a2e435241494a2b:0x2d03a6e623aa84d6,
Oasis Cafe,,https://www.google.com/maps/place/Oasis+Cafe/data=!4m2!3m1!1s0x2a32bb93c9f4b915:0x1027d7f1d9b0d440,
Dimattina Coffee,,https://www.google.com/maps/place/Dimattina+Coffee/data=!4m2!3m1!1s0x2a32afa263ccf899:0x5a37ca6b9aab7b6f,
Sumiya Gin,,https://www.google.com/maps/place/Sumiya+Gin/data=!4m2!3m1!1s0x2a32bacfec3d492b:0xade1378772ab1068,
Happy Meal Cafe,,https://www.google.com/maps/place/Happy+Meal+Cafe/data=!4m2!3m1!1s0x2a32bd9bc2f4cd59:0xe0952f09d676d3ba,
forklore,,https://www.google.com/maps/place/forklore/data=!4m2!3m1!1s0x2a32a5ef091dd2eb:0x7e06e145b1342ba0,
Ramen Keisuke Tonkotsu King,,https://www.google.com/maps/place/Ramen+Keisuke+Tonkotsu+King/data=!4m2!3m1!1s0x2a32a52cb02b5dd1:0x2448e0e26bbf5df7,
Snow Sushi,,https://www.google.com/maps/place/Snow+Sushi/data=!4m2!3m1!1s0x2a32bd9723d142bf:0x21acae5950f842a4,
Daily's 1988,,https://www.google.com/maps/place/Daily's+1988/data=!4m2!3m1!1s0x2a32bbf270ec5d55:0x5a84c6b545a368f8,
Silver Sushi,,https://www.google.com/maps/place/Silver+Sushi/data=!4m2!3m1!1s0x2a32bd14b7033d05:0x5ac4b46baf509199,
Is Donburi Dining Room,,https://www.google.com/maps/place/Is+Donburi+Dining+Room/data=!4m2!3m1!1s0x2a32bad14582fd83:0x122d32b334558940,
Dropped pin,,"https://www.google.com/maps/search/34.7666145,135.3436372",
Kansai International Airport,,https://www.google.com/maps/place/Kansai+International+Airport/data=!4m2!3m1!1s0x6000b91323cdfaf7:0xf171a79f8d908f88,
Haneda Airport,,https://www.google.com/maps/place/Haneda+Airport/data=!4m2!3m1!1s0x6018640ba43192e3:0xd32c3a9d146f8df,
おおきに烏丸五条Ap,,https://www.google.com/maps/place/%E3%81%8A%E3%81%8A%E3%81%8D%E3%81%AB%E7%83%8F%E4%B8%B8%E4%BA%94%E6%9D%A1Ap/data=!4m2!3m1!1s0x600108a1f393b81b:0xf69b6e0d3ab85937,
メゾン白山,,https://www.google.com/maps/place/%E3%83%A1%E3%82%BE%E3%83%B3%E7%99%BD%E5%B1%B1/data=!4m2!3m1!1s0x60188d2daf495555:0x88ed0ac6607a798,
Sim Lim Square,,https://www.google.com/maps/place/Sim+Lim+Square/data=!4m2!3m1!1s0x31da19bbd63d9707:0xc74a2b4c417f7f3d,
Conrad Centennial Singapore,,https://www.google.com/maps/place/Conrad+Centennial+Singapore/data=!4m2!3m1!1s0x31da19a8d72c6c0f:0xeaf915f71902e573,
295 Bathurst Rd,,https://www.google.com/maps/place/295+Bathurst+Rd/data=!4m2!3m1!1s0x6b126c264bc9fed7:0x59e83830413e231b,
Sofitel Sydney Darling Harbour,,https://www.google.com/maps/place/Sofitel+Sydney+Darling+Harbour/data=!4m2!3m1!1s0x6b12ae3a7687ab69:0x60ebdebf23f45b97,
Woolworths Kings Cross Metro,,https://www.google.com/maps/place/Woolworths+Kings+Cross+Metro/data=!4m2!3m1!1s0x6b12af397b65f66d:0xa5ff53d3ac4cdd39,
Sofitel Sydney Wentworth,,https://www.google.com/maps/place/Sofitel+Sydney+Wentworth/data=!4m2!3m1!1s0x6b12ae6a6c8bd339:0x188f735a81c983ea,
14 West Ave,,https://www.google.com/maps/place/14+West+Ave/data=!4m2!3m1!1s0x6b12ae0e3aaa8839:0xd2f956b21d389a70,
23-29 Telopea Ave,,https://www.google.com/maps/place/23-29+Telopea+Ave/data=!4m2!3m1!1s0x6b12bb4943c5dc49:0x14a4ee5efd2a0b94,
fairweather,,https://www.google.com/maps/place/fairweather/data=!4m2!3m1!1s0x2a32a16e4ae01ff7:0x508c1c5e0132af2a,
Jōsai Univ. Jōsai Junior & Senior High School,,https://www.google.com/maps/place/J%C5%8Dsai+Univ.+J%C5%8Dsai+Junior+%26+Senior+High+School/data=!4m2!3m1!1s0x601892aa6ddfc693:0xd202b60e097b7fbc,
Malaysian Dining Delights,,https://www.google.com/maps/place/Malaysian+Dining+Delights/data=!4m2!3m1!1s0x2a32bc434eeedb3b:0x8dec6bfb703bef4f,
The Cove Indian Restaurant,,https://www.google.com/maps/place/The+Cove+Indian+Restaurant/data=!4m2!3m1!1s0x2a32a30ce246671d:0xe8b53fa9914d9ad6,
Anzac Park,,https://www.google.com/maps/place/Anzac+Park/data=!4m2!3m1!1s0x2a329dc8c28e648d:0xca664c67f6af12ac,
19 Miller Rd,,https://www.google.com/maps/place/19+Miller+Rd/data=!4m2!3m1!1s0x2a2e5cedf0e984a3:0xe016c555783bf908,
Verde Brio Myaree - Italian Frozen Yogurt,,https://www.google.com/maps/place/Verde+Brio+Myaree+-+Italian+Frozen+Yogurt/data=!4m2!3m1!1s0x2a32a304717e8ecf:0x57ce1939604b471f,
Tiisch,,https://www.google.com/maps/place/Tiisch/data=!4m2!3m1!1s0x2a32bad5391efb39:0xe594d200f77f1f86,
28 Dorcas Way,,https://www.google.com/maps/place/28+Dorcas+Way/data=!4m2!3m1!1s0x2a32a289c3870357:0xbc3e28205a847b7d,
Wilson Parking - 301 Wellington St,,https://www.google.com/maps/place/Wilson+Parking+-+301+Wellington+St/data=!4m2!3m1!1s0x2a32bad7f4a87e29:0xb242b3fb3baf46d1,
Chilliz,,https://www.google.com/maps/place/Chilliz/data=!4m2!3m1!1s0x2a32a4f05bd209ef:0x69a197ba0ceb9d11,
Arcadia Cres,,https://www.google.com/maps/place/Arcadia+Cres/data=!4m2!3m1!1s0x2a32a2d3118fa293:0xad43bf8e2433131a,
Dropped pin,,"https://www.google.com/maps/search/-32.0576772,115.8730351",
1 Chome-17-5 Higashinakajima,,https://www.google.com/maps/place/1+Chome-17-5+Higashinakajima/data=!4m2!3m1!1s0x6000e43c6e07f3d9:0xa7407fe9c928aa9c,
1 Chome-10-7 Minamisenju,,https://www.google.com/maps/place/1+Chome-10-7+Minamisenju/data=!4m2!3m1!1s0x60188e61d7b0c6ff:0xcafc8b59fdeb74d2,
Nishikyogoku Kitauracho,,https://www.google.com/maps/place/Nishikyogoku+Kitauracho/data=!4m2!3m1!1s0x600106508d6e4aff:0xdf64603e9c0fb691,
Don Don Down on Wednesday,,https://www.google.com/maps/place/Don+Don+Down+on+Wednesday/data=!4m2!3m1!1s0x60188ca84906cc85:0x12086e477d341086,
ニチレイ東銀座ビル,,https://www.google.com/maps/place/%E3%83%8B%E3%83%81%E3%83%AC%E3%82%A4%E6%9D%B1%E9%8A%80%E5%BA%A7%E3%83%93%E3%83%AB/data=!4m2!3m1!1s0x60188962f1637863:0xd6babae2373e928a,
Capsule Hotel Astil Dotonbori,,https://www.google.com/maps/place/Capsule+Hotel+Astil+Dotonbori/data=!4m2!3m1!1s0x6000e713b042a4d9:0x96aa112a0331fe66,
Narita International Airport,,https://www.google.com/maps/place/Narita+International+Airport/data=!4m2!3m1!1s0x6022f379d1bd3757:0xd56e29a162771aa1,
30 The Circus,,https://www.google.com/maps/place/30+The+Circus/data=!4m2!3m1!1s0x2a32bb064a4c1a1d:0x847ed8e0ebfc8d90,
Houya Station,,https://www.google.com/maps/place/Houya+Station/data=!4m2!3m1!1s0x6018ef2a1fbdae25:0xc173cb4619a3f1c2,
